"","lon","lat","ubc_mat","ubc_map","ubc_cmd","elevuse_m","ci_rng"
"4869",-123.33358,44.3978,11.2,1167,495,107,2.3467
"4870",-123.34408,44.4021,11,1242,474,152,2.43309615384615
"4871",-123.32258,44.42098,11.3,1078,519,61,1.9837962962963
"4872",-123.31658,44.39917,11.1,1232,473,168,2.51067391304348
"4873",-124.0844,42.43024,10,3535,239,1341,2.95123333333333
"4874",-120.9794,47.98877,8.2,1279,647,88,3.24725
"4875",-121.1207,48.21977,4.9,2345,143,1198,3.54821428571429
"4876",-121.3257,48.27741,8.7,1930,258,37,2.27680555555556
"4877",-121.1181,48.04264,2.9,2487,111,1697,2.51071428571429
"4878",-121.9398,46.78358,5.1,2389,105,1633,3.16017857142857
"4879",-124.3077,42.75854,11.8,3564,223,549,2.13817391304348
"4880",-123.38086,43.14969,11.8,905,606,188,2.58267647058823
"4881",-113.79275,47.37755,3.7,1153,242,1573,3.23384615384615
"4882",-116.7,45.24632,10.8,280,766,468,4.35789999999997
"4883",-123.77991,45.20269,8.7,3262,108,512,2.36385
"4884",-123.77631,45.20303,8.6,3306,104,585,2.792
"4885",-123.77781,45.20085,8.6,3292,104,573,3.05123076923077
"4886",-123.80721,45.20027,8.8,3451,107,573,2.56778125
"4887",-123.78231,45.22089,8.5,3429,98,585,2.02792105263158
"4888",-123.78321,45.21907,8.5,3444,98,597,2.02644
"4889",-123.78411,45.21703,8.4,3459,98,610,2.66247222222222
"4890",-123.78391,45.20935,8.6,3375,103,585,2.13310416666667
"4891",-113.72995,47.33386,4.1,1140,236,1554,2.8883
"4892",-123.78031,45.22149,8.2,3566,91,671,2.35175
"4893",-123.77761,45.21974,8.2,3535,91,683,2.44426666666667
"4894",-123.78041,45.21738,8.3,3499,94,658,2.71211764705882
"4895",-123.77691,45.21712,8.2,3532,91,707,2.02066666666667
"4896",-112.06198,46.59139,5.8,393,409,1494,5.105
"4897",-111.74107,46.63021,6.4,333,492,1355,4.18045
"4898",-121.80896,45.69153,10.1,1797,302,219,2.24882142857143
"4899",-113.92316,47.68848,3.7,1128,159,1646,3.175
"4900",-116.78015,47.35844,8.2,662,486,692,3.03106
"4901",-122.25475,44.21324,10.1,2077,435,439,2.37525925925926
"4902",-122.25625,44.21362,10.1,2087,430,457,2.52655
"4903",-122.25625,44.21245,10.1,2089,428,463,2.29694
"4904",-122.24985,44.21684,10,2073,430,469,2.15712
"4905",-113.85566,47.56025,4.1,1067,210,1554,3.73667857142857
"4906",-122.25595,44.2144,10,2093,425,475,2.2725
"4907",-122.25645,44.21632,9.8,2150,384,634,2.06066071428571
"4908",-123.98378,47.83563,9.3,3322,88,152,3.02385714285714
"4909",-123.98258,47.83593,9.3,3326,88,152,3.27538888888889
"4910",-111.81043,34.31042,12.8,574,727,1798,1.96309090909091
"4911",-123.98408,47.83623,9.3,3330,88,160,3.22725
"4912",-120.77979,48.19682,5,1052,433,988,2.64315789473684
"4913",-120.78149,48.19789,5,1061,430,1000,0.344
"4914",-122.83913,42.32608,12,409,876,305,2.61454545454545
"4915",-122.83943,42.32294,12.5,282,1006,134,3.26666666666667
"4916",-122.88117,44.29986,11,1355,304,853,4.36544444444444
"4917",-114.19422,44.9052,0.8,798,187,2743,3.09222222222222
"4918",-119.38496,48.87628,6.6,437,426,948,3.21923076923077
"4919",-119.39326,48.88312,6.9,438,425,920,3.16432352941176
"4920",-118.22501,48.12748,9,414,642,418,3.40285714285714
"4921",-119.01779,46.20606,12,198,835,107,3.21905555555556
"4922",-123.19558,44.63438,11.1,1180,477,152,2.53375
"4923",-123.21678,44.64193,11.2,1106,500,69,2.16201785714286
"4924",-123.19018,44.64024,11.3,1097,499,69,2.77333333333333
"4925",-123.18198,44.64404,11.2,1096,498,69,2.532525
"4926",-123.19768,44.64852,11.2,1124,493,92,2.20769047619048
"4927",-123.20728,44.65047,11,1218,471,177,2.53434782608695
"4928",-122.30802,47.63567,10.9,948,333,64,1.11
"4929",-122.67788,45.43485,11.5,1132,419,79,2.18292857142857
"4930",-122.98223,42.31541,10.3,696,627,823,2.63914814814815
"4931",-118.92235,44.35282,6.1,556,468,1646,2.25375
"4932",-118.91215,44.38013,7.5,457,574,1219,4.219875
"4933",-118.69495,44.36122,5.7,605,458,1549,3.80454545454545
"4934",-118.70825,44.36172,5.8,598,459,1548,0
"4935",-118.80455,44.35687,5.2,639,396,1833,2.511
"4936",-118.92185,44.36953,6.4,552,481,1500,3.51272727272727
"4937",-118.92556,44.38094,7.7,444,588,1183,3.72794444444444
"4938",-118.91395,44.38665,7.7,443,589,1177,4.90875
"4939",-123.9834,42.20056,10.2,3865,205,1174,3.61909090909091
"4940",-113.94219,48.17168,3.1,1751,40,1807,2.95411764705882
"4941",-113.96659,48.16183,4.2,1278,116,1556,3.13875
"4942",-113.98269,48.21048,3.3,1626,53,1762,2.98928571428571
"4943",-113.97949,48.19757,3.5,1583,60,1728,2.77894736842105
"4944",-113.97549,48.19994,2.8,1881,12,1950,2.77894736842105
"4945",-114.01159,48.21582,3.3,1642,47,1832,3.58714285714286
"4946",-114.01899,48.21016,3.8,1400,84,1659,2.89470588235294
"4947",-114.08189,48.23736,5.1,913,197,1355,2.60875
"4948",-114.06669,48.24362,4.3,1166,126,1523,2.72
"4949",-114.06659,48.24128,4.5,1093,144,1463,2.96565217391304
"4950",-124.09656,42.32712,10.7,3554,265,1143,3.36492857142857
