"","lon","lat","ubc_mat","ubc_map","ubc_cmd","elevuse_m","ci_rng"
"4627",-119.67841,45.85246,11.7,214,830,152,3.71083333333333
"4628",-119.70811,45.844,11.7,215,831,152,1.15
"4629",-116.25669,48.61102,2.8,1688,36,1859,2.12425
"4630",-118.18622,48.83742,8.2,463,541,436,2.346225
"4631",-117.63961,48.97482,8,601,446,419,3.37784615384615
"4632",-120.2362,44.46856,5,873,318,1951,0.497357142857143
"4633",-122.16762,47.64596,10.5,1075,312,61,2.52461111111111
"4634",-122.15207,45.44724,10,1830,233,267,1.83139393939394
"4635",-122.15497,45.44614,10,1823,236,268,1.1414
"4636",-122.15387,45.44646,10,1827,234,268,1.46229545454546
"4637",-112.55669,46.01024,4.5,341,420,1836,7.01714285714286
"4638",-112.70239,45.96016,4.6,320,466,1713,5.4162
"4639",-121.72598,46.78206,5.3,2899,148,914,1.82785869565217
"4640",-121.5743,47.53911,8,2334,111,339,0.947916666666668
"4641",-123.61819,44.39119,11.3,1938,366,189,2.60026923076923
"4642",-123.40758,44.43665,10.9,1441,448,171,2.5142
"4643",-115.34091,41.69078,2.8,790,336,2600,4.00283333333333
"4644",-123.9886,44.25702,10.8,2366,206,162,3.04425
"4645",-122.28002,42.90202,6.5,1419,404,1486,1.66536842105263
"4646",-123.29179,44.68725,10.3,2018,359,441,2.79276923076923
"4647",-123.35078,44.39945,11.4,1184,478,110,2.49369444444444
"4648",-122.81709,45.59774,9.5,1801,288,644,1.76360714285714
"4649",-123.05867,44.03675,11.5,1172,471,215,2.68979166666667
"4650",-115.32261,41.83662,4.4,648,417,2080,4.784
"4651",-122.25385,44.21302,10.3,2055,425,442,2.98152941176471
"4652",-122.62966,44.51925,10.2,1810,233,488,2.36492307692308
"4653",-123.55539,44.51375,9.6,3441,230,1099,2.89642105263158
"4654",-122.03484,44.28168,8.7,1854,381,715,2.24709090909091
"4655",-122.25092,47.55406,11.4,917,355,25,3.68355
"4656",-122.71259,45.50805,11.4,1143,399,132,2.65285714285714
"4657",-115.27171,41.83495,3.8,686,384,2200,3.97164285714286
"4658",-120.62197,47.48057,8.4,679,591,579,1.97456
"4659",-123.99302,45.34225,10,2327,108,137,4.7025
"4660",-123.13083,46.96053,10.1,1977,303,122,3.1008125
"4661",-122.03444,44.29986,8.5,1869,388,701,2.55019047619048
"4662",-122.04754,44.2732,8.4,1990,327,869,2.69297222222222
"4663",-124.00121,45.03317,10.1,2185,137,2,2.35494827586207
"4664",-123.91791,45.03316,9.8,2840,141,360,3.10871739130435
"4665",-115.40261,41.65828,5.2,497,518,2000,3.48036666666667
"4666",-123.96791,45.08317,9.9,2347,150,60,3.85235
"4667",-123.91791,45.03317,9.9,2362,150,20,4.392
"4668",-124.01791,45.08317,10.1,2238,141,50,3.8285625
"4669",-124.00121,45.04983,9.6,3699,105,420,3.67511764705882
"4670",-124.01791,45.06651,10.1,2180,141,20,5.7
"4671",-123.90121,45.06651,9.6,2923,139,320,5.91
"4672",-122.01878,46.11121,8.8,2755,230,396,2.34478333333333
"4673",-122.02288,46.09891,8.8,2798,224,396,2.10298648648649
"4674",-122.02718,46.11076,8.6,2802,220,457,2.2489375
"4675",-122.01238,46.10438,8.8,2744,231,366,2.15407142857143
"4676",-122.91366,44.14139,10.9,1317,406,360,2.192375
"4677",-122.98297,44.19733,11.4,1218,427,192,2.15175
"4678",-122.97896,44.10753,11.2,1278,420,280,2.2370625
"4679",-120.21746,47.90887,8.8,284,718,378,3.5821
"4680",-110.962,43.68549,1.8,1053,191,2256,2.00413888888889
"4681",-122.50622,47.24538,10.2,1071,310,183,2.43183333333333
"4682",-120.92177,47.14109,6.1,1076,361,1219,1.90002380952381
"4683",-120.94347,47.13744,5.8,1180,323,1311,1.94192105263158
"4684",-120.90107,47.12125,5.9,1129,344,1158,2.550325
"4685",-121.01147,47.1454,6.3,1041,385,884,2.42571153846154
"4686",-120.99397,47.13942,6.1,1161,342,1006,1.85504
"4687",-118.14831,48.29774,8.5,423,616,515,2.43628947368421
"4688",-121.81538,46.45006,8.7,1748,303,457,1.96992307692308
"4689",-111.00631,43.99644,3.1,808,365,1920,2.26461111111111
"4690",-121.0814,45.70188,8,646,498,1259,2.50385714285714
"4691",-124.0771,42.4048,12.6,2627,409,84,2.71471428571428
"4692",-122.85903,42.31206,11.6,498,790,428,2.364
"4693",-122.48045,48.77224,9.8,942,268,34,3.04938888888889
"4694",-122.08851,47.51035,10,1375,235,229,1.48292857142857
"4695",-116.5055,45.56437,12.1,376,721,388,0.574545454545454
"4696",-122.89143,42.38627,12.3,450,896,79,2.58895238095238
"4697",-122.21357,45.56648,10.8,1859,253,183,2.71860714285714
"4698",-110.8895,43.77955,0.2,1621,97,2896,5.78771428571429
"4699",-122.20707,45.58121,10.4,2110,215,427,2.27071428571428
"4700",-122.26057,45.58847,10.6,1934,240,244,1.77383333333333
"4701",-122.29058,45.56903,11.2,1457,336,85,2.39264705882353
"4702",-122.19367,45.57551,11,1800,269,61,1.81807142857143
"4703",-122.18107,45.59688,10.5,2083,220,244,1.068
"4704",-111.19406,39.79243,3.3,446,527,2377,6.215
"4705",-122.15647,45.60514,10,2235,196,433,1.50453571428571
"4706",-122.168,45.58546,11.1,1969,227,79,1.028
"4707",-122.14257,45.59014,10.6,2001,230,37,2.004625
"4708",-122.1215,45.61043,10.2,2050,218,231,1.83305555555556
"4709",-122.08087,45.60708,10.7,1772,281,46,3.04333333333333
"4710",-122.07687,45.62296,10.6,1900,254,183,1.83294736842105
"4711",-122.08627,45.63738,10,2182,223,305,2.48126470588235
"4712",-122.07037,45.64014,9.8,2258,213,360,1.49882142857143
"4713",-122.05887,45.64796,9.8,2190,225,274,2.31111904761905
"4714",-122.02147,45.63178,10.5,1979,261,122,1.51
"4715",-122.08307,45.67375,8.3,3077,137,792,2.60771428571429
"4716",-122.08637,45.52806,6.5,3495,87,1170,3.26211538461538
"4717",-122.11787,45.56986,9.5,2398,174,488,0.951714285714286
"4718",-122.0678,45.66775,8.5,2867,153,712,2.074375
"4719",-122.0555,45.67136,8.5,2784,158,671,1.48509523809524
"4720",-122.04387,45.65434,9.4,2337,198,427,2.2576
"4721",-121.5337,45.76011,10.3,701,587,98,1.78882352941176
"4722",-121.51916,45.75528,10,732,581,168,3.06513157894737
"4723",-121.52286,45.74319,10.2,708,593,91,2.7819
"4724",-121.53856,45.74366,10.2,752,571,183,2.78814285714286
"4725",-111.30076,39.30332,4.7,435,561,2225,7.48
"4726",-121.53606,45.74308,10.5,695,590,57,2.41536538461538
"4727",-121.5531,45.75189,9.5,837,535,366,2.49606666666667
"4728",-121.55536,45.74597,9.6,826,538,351,2.77861538461539
"4729",-121.55606,45.74616,9.7,818,535,333,2.46146296296296
"4730",-121.5498,45.7318,10,791,556,233,2.18826923076923
"4731",-121.56596,45.72866,9.7,842,535,335,2.88321875
"4732",-111.45957,39.96614,6.9,548,583,1890,3.44029166666667
"4733",-121.57736,45.74023,8.6,957,474,671,2.667625
"4734",-121.59066,45.76136,9.9,752,606,67,2.49438235294118
"4735",-121.59106,45.74678,8.4,992,468,701,2.58176086956522
"4736",-121.58896,45.73542,9,922,503,503,2.32530769230769
"4737",-121.60306,45.72819,9.4,919,511,366,2.90459375
"4738",-121.58226,45.7243,9.5,872,525,366,3.03764285714286
"4739",-121.645,45.7138,10,952,514,67,3.25211904761905
"4740",-121.58676,45.72069,10.2,811,571,46,3.6994375
"4741",-121.3815,45.71109,10.6,643,615,58,4.26888461538461
"4742",-121.3652,45.71484,10.4,633,613,115,3.7338125
"4743",-121.35725,45.73403,9.9,642,614,131,2.73975
"4744",-121.3475,45.72669,10.1,614,621,155,2.93284375
"4745",-111.48847,39.31102,3.1,634,323,2774,6.21
"4746",-121.33035,45.71125,10.6,552,647,131,4.507875
"4747",-121.30195,45.71697,10.3,508,658,223,2.92635294117647
"4748",-121.30675,45.73403,9.7,534,637,305,3.74744117647059
"4749",-121.53006,45.71819,10.7,728,595,21,1.52571428571429
"4750",-121.53396,45.71792,10.7,726,595,21,3.49875
"4751",-121.47395,45.70403,10.5,765,581,30,2.3425
"4752",-121.3485,45.67477,10.1,606,613,221,3.947375
"4753",-121.3245,45.68716,10.4,543,639,205,2.81417647058824
"4754",-121.32505,45.67487,9.9,559,628,274,3.953
"4755",-121.313,45.74832,9,624,587,462,3.14528260869565
"4756",-121.38055,45.67903,10.5,652,613,91,5.66014285714286
"4757",-121.40675,45.66708,9.9,764,577,244,3.8002
"4758",-121.99897,45.61153,10.1,2194,239,122,1.61945833333333
"4759",-121.9949,45.61471,10.4,2155,238,90,2.96705
"4760",-121.88257,45.65903,9.6,2219,243,244,2.06292857142857
"4761",-121.86296,45.66589,9.9,2108,262,151,2.19541666666667
"4762",-121.8377,45.67181,10,1884,310,36,1.300125
"4763",-121.48496,45.74219,9.6,759,572,244,1.99845833333333
"4764",-121.91867,45.64514,10.1,2033,280,61,3.10536666666667
"4765",-121.9074,45.64162,9.5,2302,214,381,2.38086842105263
"4766",-121.97337,45.6243,10.4,2060,271,61,2.50836842105263
"4767",-121.94807,45.63458,10.3,2019,288,61,3.9222
"4768",-121.9002,45.63017,9.4,2234,232,233,2.09664516129032
"4769",-121.8765,45.59962,9.2,2301,221,268,1.84275757575757
"4770",-111.73428,39.51843,5.9,518,560,2164,4.04415
"4771",-121.93927,45.66566,10.7,1908,306,73,1.30392857142857
"4772",-121.95757,45.66747,10.6,1844,322,76,0.859863636363636
"4773",-121.48676,45.75708,9.3,799,547,411,2.86445238095238
"4774",-122.06307,45.56846,8.9,2512,185,427,3.77759090909091
"4775",-121.73429,45.69826,10.3,1509,392,66,1.86148275862069
"4776",-121.70556,45.6993,10.1,1281,440,61,2.7563125
"4777",-121.6733,45.74107,9.1,1021,491,250,2.00267391304348
"4778",-121.8291,45.75428,10,1840,365,192,1.89347368421053
"4779",-121.8405,45.73128,9.9,2035,319,375,2.01786
"4780",-121.81806,45.72292,10.3,1776,351,195,2.19463333333333
"4781",-121.8082,45.73839,10.3,1693,372,129,1.95176
"4782",-111.14826,39.33884,3.4,662,303,2923,5.26285714285714
"4783",-122.11477,45.55958,8.7,2672,144,658,2.491375
"4784",-121.44025,45.72149,8.9,883,499,671,3.14681578947368
"4785",-122.09037,45.54903,7.4,3142,110,914,2.7965
"4786",-122.06697,45.53569,6.9,3187,111,914,3.01493333333333
"4787",-121.4275,45.72363,8.9,878,504,673,2.19377777777778
"4788",-121.41475,45.72093,9.3,815,537,488,2.93192857142857
"4789",-121.40345,45.71984,9.4,809,525,522,2.49455555555555
"4790",-121.3969,45.73462,8.8,844,518,617,2.95453571428571
"4791",-121.41425,45.76569,8.6,870,525,564,2.99321875
"4792",-121.41445,45.76518,9.3,755,575,178,2.59503125
"4793",-121.2698,45.71207,10.5,401,721,87,2.88154166666667
"4794",-121.2793,45.70323,10.3,453,668,268,4.01759090909091
"4795",-121.28285,45.68848,10.8,445,715,30,2.13671428571428
"4796",-121.24635,45.6991,9.8,427,670,305,3.02798076923077
"4797",-121.24265,45.69986,9.9,435,665,322,3.29954166666667
"4798",-121.26225,45.70043,10.1,430,675,262,3.09517647058823
"4799",-109.45849,37.89207,5,646,357,2652,3.94333333333333
"4800",-122.00147,45.63514,10.6,1944,286,18,1.7099
"4801",-121.985,45.6468,10.6,1928,286,45,1.85442
"4802",-121.92407,45.71716,10,2128,318,122,1.91441666666667
"4803",-121.91447,45.70208,10.2,1984,312,140,2.08221428571428
"4804",-121.90027,45.74191,9,2561,279,625,2.74426315789474
"4805",-109.02739,38.4387,7.9,587,485,2377,3.9206
"4806",-121.879,45.74032,9.1,2439,287,610,2.6580294117647
"4807",-121.89807,45.7268,9.6,2280,299,366,2.38617857142857
"4808",-121.87727,45.7268,9.7,2187,305,366,1.7245
"4809",-121.86307,45.71319,10.2,1998,317,274,1.43896153846154
"4810",-109.23609,38.48221,2.5,923,233,3231,3.7005
"4811",-121.76676,45.74158,9.7,1886,374,274,2.5605
"4812",-121.7704,45.7261,10,1774,366,222,2.31535294117647
"4813",-121.76536,45.71292,10.4,1657,375,88,2.90029166666667
"4814",-121.79136,45.72389,10.5,1610,376,27,2.24927272727273
"4815",-121.80356,45.71541,10.6,1628,361,49,1.7070625
"4816",-121.83867,45.71014,10.6,1698,347,98,2.41954545454545
"4817",-121.93397,45.71458,9.7,2257,288,323,2.61323333333333
"4818",-121.92137,45.67269,10.6,1938,307,49,1.60782142857143
"4819",-121.93397,45.69347,10,2096,284,244,2.81328947368421
"4820",-121.93837,45.67569,10.4,1993,292,152,1.52534375
"4821",-122.08581,42.57523,7,838,594,1305,3.3253
"4822",-109.7743,37.81465,6.3,539,438,2621,5.068
"4823",-124.0814,44.25459,10.6,2474,208,401,2.34633333333333
"4824",-118.64883,48.72034,5.9,449,477,872,3.24914285714286
"4825",-123.32509,44.92402,10.7,1419,462,183,2.60711363636364
"4826",-122.59949,45.62985,11.5,1069,402,61,2.77577272727273
"4827",-118.15082,48.69944,7.9,544,491,543,2.51645454545455
"4828",-122.68149,45.59898,11.8,1005,431,15,2.49523076923077
"4829",-122.34162,47.61914,10.9,927,349,23,4.69435714285714
"4830",-122.30762,47.41839,11,970,366,58,2.703
"4831",-117.32352,45.05858,5,1139,410,1231,2.81477777777778
"4832",-109.85941,37.78073,7.8,317,727,2042,3.74957142857143
"4833",-121.96271,42.42483,7.4,528,656,1311,4.61464285714286
"4834",-121.06427,47.14247,4.3,2160,125,1478,1.38575
"4835",-121.03317,47.15002,6.4,1023,393,838,1.99973913043478
"4836",-124.18929,43.58575,10.9,1711,264,20,2.098025
"4837",-123.04617,44.03829,11.3,1146,492,168,2.41696428571429
"4838",-123.04687,44.04922,11.3,1118,506,122,1.89902380952381
"4839",-123.09067,44.05887,11.3,1110,515,122,3.28291176470588
"4840",-123.08507,44.0262,11.3,1142,497,131,1.6164
"4841",-123.00646,44.05236,11.3,1134,493,134,2.30996666666667
"4842",-123.37368,44.25568,11.2,1238,488,116,1.87028947368421
"4843",-123.38788,44.26179,11.3,1198,492,91,2.36134375
"4844",-122.91873,42.39111,11.9,485,830,347,1.7255
"4845",-121.4866,45.69124,10,808,552,274,2.40519230769231
"4846",-121.6259,45.69062,9.4,979,484,397,2.41440476190476
"4847",-121.2815,45.63675,9.6,487,647,425,3.10222
"4848",-121.1884,45.54259,10.3,401,738,244,2.08326315789474
"4849",-121.6488,45.80453,8.9,1370,461,332,2.40278947368421
"4850",-121.5858,45.74977,8.4,984,470,688,2.34401785714286
"4851",-121.6498,45.75954,8.9,1154,472,337,2.07906
"4852",-121.8688,45.74392,9.1,2378,295,604,2.75330769230769
"4853",-111.57672,34.36792,12.3,589,810,1463,2.28338888888889
"4854",-121.9973,45.74512,8.6,2858,217,483,1.715175
"4855",-122.2164,45.70183,8.7,3453,133,724,2.62133333333333
"4856",-122.0623,45.70067,8.7,2799,206,308,3.14080769230769
"4857",-121.9983,45.69112,8.4,2768,157,815,2.20096666666667
"4858",-121.921,45.69942,10.2,2013,303,154,1.55934375
"4859",-121.8695,45.70792,10.3,1955,318,223,1.96882352941177
"4860",-122.1402,45.64727,9.4,2540,178,483,1.74492105263158
"4861",-122.2172,45.64783,10.1,2284,202,240,2.19793181818182
"4862",-122.2808,45.69325,8.3,3621,117,855,2.34677777777778
"4863",-121.9027,45.8076,9.1,2454,322,349,2.17665909090909
"4864",-111.43312,34.09233,14.9,537,970,1219,2.730875
"4865",-122.0816,45.6519,4.2,4959,1,2394,1.55525
"4866",-123.36646,43.21458,11.7,873,611,131,2.57040909090909
"4867",-121.81364,44.44654,5.8,1812,307,1280,6.04408333333332
"4868",-122.75789,45.56485,11.3,1124,410,94,1.73352777777778
"4869",-122.79019,45.58308,10.6,1317,376,259,2.80615625
"4870",-122.73949,45.54117,10.6,1312,368,274,2.61770833333333
"4871",-118.31361,47.89831,9.4,330,680,422,3.03721739130435
"4872",-123.33358,44.3978,11.2,1167,495,107,1.98362
"4873",-123.34408,44.4021,11,1242,474,152,2.42892
"4874",-123.32258,44.42098,11.3,1078,519,61,2.58913461538462
"4875",-111.66592,34.07718,19.1,393,1278,634,6.6175
"4876",-123.31658,44.39917,11.1,1232,473,168,2.81185416666666
"4877",-124.0844,42.43024,10,3535,239,1341,2.79953333333333
"4878",-120.9794,47.98877,8.2,1279,647,88,2.64033333333333
"4879",-121.1207,48.21977,4.9,2345,143,1198,3.24371428571429
"4880",-121.3257,48.27741,8.7,1930,258,37,3.074525
"4881",-121.1181,48.04264,2.9,2487,111,1697,1.68953333333333
"4882",-121.9398,46.78358,5.1,2389,105,1633,2.36176470588235
"4883",-124.3077,42.75854,11.8,3564,223,549,2.41042857142857
"4884",-123.38086,43.14969,11.8,905,606,188,2.600725
"4885",-113.79275,47.37755,3.7,1153,242,1573,3.04364285714286
"4886",-116.7,45.24632,10.8,280,766,468,0
"4887",-123.77991,45.20269,8.7,3262,108,512,2.695025
"4888",-123.77631,45.20303,8.6,3306,104,585,3.358875
"4889",-123.77781,45.20085,8.6,3292,104,573,3.31184615384615
"4890",-123.80721,45.20027,8.8,3451,107,573,3.14421875
"4891",-123.78231,45.22089,8.5,3429,98,585,3.252625
"4892",-123.78321,45.21907,8.5,3444,98,597,2.78310416666667
"4893",-123.78411,45.21703,8.4,3459,98,610,2.89557142857143
"4894",-123.78391,45.20935,8.6,3375,103,585,2.8127037037037
"4895",-113.72995,47.33386,4.1,1140,236,1554,2.057075
"4896",-123.78031,45.22149,8.2,3566,91,671,3.06134375
"4897",-123.77761,45.21974,8.2,3535,91,683,3.03806666666667
"4898",-123.78041,45.21738,8.3,3499,94,658,3.13496428571429
"4899",-123.77691,45.21712,8.2,3532,91,707,2.6135
"4900",-112.06198,46.59139,5.8,393,409,1494,3.610125
"4901",-111.74107,46.63021,6.4,333,492,1355,3.74859090909091
"4902",-121.80896,45.69153,10.1,1797,302,219,1.89801923076923
"4903",-113.92316,47.68848,3.7,1128,159,1646,2.60955555555555
"4904",-116.78015,47.35844,8.2,662,486,692,2.78540384615385
"4905",-122.25475,44.21324,10.1,2077,435,439,2.36673214285714
"4906",-122.25625,44.21362,10.1,2087,430,457,2.72504761904762
"4907",-122.25625,44.21245,10.1,2089,428,463,2.38323076923077
"4908",-122.24985,44.21684,10,2073,430,469,2.2645
"4909",-113.85566,47.56025,4.1,1067,210,1554,2.64753333333333
"4910",-122.25595,44.2144,10,2093,425,475,2.31804166666667
"4911",-122.25645,44.21632,9.8,2150,384,634,2.00948333333333
"4912",-113.645,36.97592,16.9,223,1233,873,6.715
"4913",-123.98378,47.83563,9.3,3322,88,152,4.55666666666667
"4914",-123.98258,47.83593,9.3,3326,88,152,4.38125
"4915",-111.81043,34.31042,12.8,574,727,1798,2.18111904761905
"4916",-123.98408,47.83623,9.3,3330,88,160,4.636
"4917",-120.77979,48.19682,5,1052,433,988,1.76393181818182
"4918",-120.78149,48.19789,5,1061,430,1000,0.835794117647059
"4919",-122.83913,42.32608,12,409,876,305,2.12586666666665
"4920",-122.83943,42.32294,12.5,282,1006,134,2.83273333333333
"4921",-122.88117,44.29986,11,1355,304,853,4.59240909090909
"4922",-114.19422,44.9052,0.8,798,187,2743,2.0046875
"4923",-119.38496,48.87628,6.6,437,426,948,3.64625
"4924",-119.39326,48.88312,6.9,438,425,920,2.78011764705882
"4925",-118.22501,48.12748,9,414,642,418,2.80726666666667
"4926",-119.01779,46.20606,12,198,835,107,2.15
"4927",-123.19558,44.63438,11.1,1180,477,152,2.25985714285714
"4928",-123.21678,44.64193,11.2,1106,500,69,2.401234375
"4929",-123.19018,44.64024,11.3,1097,499,69,1.997
"4930",-123.18198,44.64404,11.2,1096,498,69,2.03254347826087
"4931",-123.19768,44.64852,11.2,1124,493,92,2.46045833333333
"4932",-123.20728,44.65047,11,1218,471,177,2.261
"4933",-122.30802,47.63567,10.9,948,333,64,2.19096153846154
"4934",-122.67788,45.43485,11.5,1132,419,79,1.46377272727273
"4935",-122.98223,42.31541,10.3,696,627,823,2.66675
"4936",-118.92235,44.35282,6.1,556,468,1646,2.07690625
"4937",-118.91215,44.38013,7.5,457,574,1219,5.280125
"4938",-118.69495,44.36122,5.7,605,458,1549,2.5704
"4939",-118.70825,44.36172,5.8,598,459,1548,4.12975
"4940",-118.80455,44.35687,5.2,639,396,1833,2.25445
"4941",-118.92185,44.36953,6.4,552,481,1500,4.08975
"4942",-118.92556,44.38094,7.7,444,588,1183,3.408
"4943",-118.91395,44.38665,7.7,443,589,1177,5.48411111111111
"4944",-123.9834,42.20056,10.2,3865,205,1174,3.12077272727273
"4945",-113.94219,48.17168,3.1,1751,40,1807,2.170125
"4946",-113.96659,48.16183,4.2,1278,116,1556,2.2718
"4947",-113.98269,48.21048,3.3,1626,53,1762,2.89878947368421
"4948",-113.97949,48.19757,3.5,1583,60,1728,2.01184090909091
"4949",-113.97549,48.19994,2.8,1881,12,1950,2.04868181818182
"4950",-114.01159,48.21582,3.3,1642,47,1832,2.59941176470588
"4951",-114.01899,48.21016,3.8,1400,84,1659,2.39288636363636
"4952",-114.08189,48.23736,5.1,913,197,1355,2.25066666666667
"4953",-114.06669,48.24362,4.3,1166,126,1523,2.41296153846154
"4954",-114.06659,48.24128,4.5,1093,144,1463,2.30652
"4955",-124.09656,42.32712,10.7,3554,265,1143,2.728
"4956",-122.16502,47.60558,10.8,965,346,18,1.72475
"4957",-122.25032,47.75212,10.8,995,324,5,2.71314285714286
"4958",-118.06511,48.60919,8.1,490,543,512,4.8243
"4959",-118.11512,48.61783,8.4,504,537,513,3.62194736842105
"4960",-116.4992,45.56858,11.8,376,720,369,1.48
"4961",-116.4856,45.55641,10.7,415,651,520,2.36877777777778
"4962",-116.4948,45.56594,11.6,384,707,404,2.2223
"4963",-116.4846,45.54973,10.2,443,601,630,3.03397222222222
"4964",-122.08801,42.5421,6.7,839,580,1326,3.50497368421053
"4965",-116.4654,45.61923,11.9,376,729,362,2.64
"4966",-116.4464,45.62506,11,412,648,543,0
"4967",-116.4633,45.62249,11.8,381,718,394,0
"4968",-116.4334,45.63136,9.8,465,530,787,4.59
"4969",-118.75184,48.66964,5.6,456,467,924,3.122625
"4970",-116.18189,48.69767,7,700,400,792,2.70169565217391
"4971",-118.11055,45.3343,8.3,456,602,914,3.69779545454545
"4972",-124.14854,40.88028,11.2,1022,272,0,3.4978
"4973",-120.5767,48.21235,9.1,476,691,351,3.66023333333333
"4974",-120.5556,48.20683,9,436,677,465,4.06086666666667
"4975",-122.82201,46.52275,10.4,1115,390,61,1.84864285714286
"4976",-116.75512,45.75343,10.9,387,679,378,3.075
"4977",-116.74641,45.74119,10.8,386,669,422,3.60090909090909
"4978",-116.75152,45.75056,10.9,386,674,396,2.61977272727272
"4979",-116.74091,45.72579,10.5,389,656,488,0
"4980",-113.5605,44.63182,2.8,450,370,2164,2.49075
"4981",-118.17446,45.8126,6.8,1043,324,1250,3.05155263157895
"4982",-118.16556,45.80416,6.5,1068,320,1295,2.689175
"4983",-120.58766,47.25051,2.9,969,264,1905,1.3273125
"4984",-120.56866,47.23454,3.2,958,288,1783,2.1309
"4985",-120.57746,47.20816,3.8,913,318,1661,1.74072727272727
"4986",-120.58526,47.19171,4.7,825,366,1463,1.85976470588235
"4987",-122.71862,42.19099,11.9,326,929,210,3.76220588235294
"4988",-121.67083,44.1032,2.1,1444,286,2134,1.1455
"4989",-122.79992,47.0404,10.2,1202,350,98,2.71346153846154
"4990",-121.95361,47.56561,10.5,1395,258,27,1.6681923076923
"4991",-114.54524,45.07743,1.1,805,209,2316,4.27357142857142
"4992",-121.33055,45.68905,10.1,561,611,354,3.245375
"4993",-123.7562,44.99873,8.2,3851,126,823,1.81079166666667
"4994",-120.58838,48.20097,8.6,497,661,366,1.8782037037037
"4995",-120.59308,48.19737,8.4,539,642,387,2.44642857142857
"4996",-122.92146,44.05714,11.2,1201,457,198,2.27690384615384
"4997",-121.4741,45.13551,10.7,1,1102,88,2.03972
"4998",-123.33168,44.60768,10.4,1755,397,427,2.36227272727273
"4999",-123.33238,44.60592,9.8,2653,266,1039,2.24184090909091
"5000",-123.2912,44.64,11,1453,446,226,1.88127419354839
"5001",-122.28572,47.61,11,941,344,32,3.43790909090909
"5002",-117.08619,44.01089,10.4,267,840,762,2.97
"5003",-122.08651,42.53089,7.1,782,597,1280,4.1431875
"5004",-113.37029,44.76851,1.2,521,168,2774,4.899
"5005",-114.01022,45.14415,1.2,895,89,2774,2.59830357142857
"5006",-122.6112,47.02597,10.5,1062,333,86,2.43912
"5007",-122.3441,44.4027,10.2,1841,340,546,2.11735135135135
"5008",-113.35159,44.56016,3.2,362,445,2103,4.61077272727272
"5009",-122.22092,47.64103,11,972,336,31,4.566625
"5010",-123.06338,44.67017,11.3,1064,500,30,1.90479166666667
"5011",-123.05858,44.66503,11.3,1065,499,30,2.03759090909091
"5012",-123.04408,44.66635,11.3,1070,494,46,3.40123076923077
"5013",-122.92292,46.90817,10.3,1245,370,34,2.62632352941177
"5014",-113.96415,46.84938,5.4,684,299,1503,2.90111111111111
"5015",-114.21866,46.95128,6.9,384,557,1000,3.85083333333333
"5016",-114.09965,46.83112,7,355,580,1001,3.5530625
"5017",-118.3672,44.3193,4.8,858,387,1965,0.550428571428571
"5018",-121.8128,42.22767,7.2,387,698,1341,3.85519444444444
"5019",-123.56839,44.50593,9.5,3477,217,1158,1.88696153846154
"5020",-121.81649,46.73986,7,1830,189,792,2.41656818181818
"5021",-121.81749,46.73896,7,1829,190,792,2.52247727272727
"5022",-121.81669,46.73926,7,1830,189,792,2.54419047619048
"5023",-122.1266,46.75775,8.4,1942,188,427,1.91497727272727
"5024",-122.1263,46.75745,8.4,1943,188,427,2.24727083333333
"5025",-122.1258,46.75895,8.4,1938,187,427,2.28686842105263
"5026",-122.1764,44.50388,9,1879,326,594,2.11747142857143
"5027",-118.07975,45.39127,8.3,444,622,914,2.7888
"5028",-117.83093,44.77803,7.5,308,679,1067,4.535
"5029",-117.18102,45.24545,0.5,1352,122,2682,5.31
"5030",-114.40894,45.30855,7.4,335,686,1036,2.664525
"5031",-123.2748,47.50726,7.4,2617,142,894,2.20675
"5032",-122.59598,45.5081,11.6,1152,398,107,2.44268421052632
"5033",-122.20937,45.56926,11.2,1785,267,73,3.24783333333333
"5034",-118.35681,48.03888,9.2,358,658,440,2.40232608695652
"5035",-118.15132,48.66179,7.9,558,472,594,2.47509615384615
"5036",-121.32421,48.37424,2.7,3393,18,1946,2.14040625
"5037",-121.44952,48.53776,9.7,1903,215,107,2.32330769230769
"5038",-121.44642,48.54006,9.6,1910,212,112,2.29905555555556
"5039",-121.44492,48.54344,9.5,1977,234,123,2.17075
"5040",-121.45192,48.54569,9.4,1947,239,132,2.37060344827586
"5041",-121.45322,48.54423,9.4,1951,238,136,2.00054411764706
"5042",-121.45462,48.53849,9.5,1964,234,131,2.21832692307692
"5043",-121.44812,48.53918,9.5,1982,233,123,1.7662962962963
"5044",-121.44812,48.54319,9.5,1967,235,124,2.553625
"5045",-121.25791,43.68958,3.4,757,386,2396,0.530045454545455
"5046",-118.00242,48.79099,8.3,528,512,411,2.53394736842105
"5047",-122.9221,47.47629,10.8,1733,310,97,2.83607142857143
"5048",-124.12729,43.88013,11.1,1735,229,7,6.1165
"5049",-124.17839,43.74818,11.2,1749,227,16,3.13630555555555
"5050",-124.13229,44.00318,10.8,1722,191,0,3.06605
"5051",-124.15899,43.78152,11.2,1927,211,112,4.032
"5052",-124.18649,43.58513,11.3,1718,253,15,4.31
"5053",-124.25839,43.44707,11.2,1624,241,11,2.93294
"5054",-114.54063,44.95908,1.8,675,224,2578,2.47916666666667
"5055",-124.24449,43.44068,11.2,1633,242,14,3.144875
"5056",-124.13949,43.96374,10.9,1703,202,6,3.48596875
